,station_url,latitude,longitude
434,https://api.weather.gov/stations/FPS,40.45689,-111.90483
435,https://api.weather.gov/stations/FPWU1,37.00167,-113.46806
436,https://api.weather.gov/stations/FRE,38.778594,-111.316645
437,https://api.weather.gov/stations/FREU1,38.30694,-111.5175
438,https://api.weather.gov/stations/FREUT,41.15461,-112.32998
439,https://api.weather.gov/stations/FRLU1,38.77246,-111.67662
440,https://api.weather.gov/stations/FRRBC,41.94974,-111.58148
441,https://api.weather.gov/stations/FSHU1,38.55167,-111.72278
442,https://api.weather.gov/stations/FTMU1,39.33611,-110.60142
443,https://api.weather.gov/stations/G0463,41.292,-112.04017
444,https://api.weather.gov/stations/G2190,40.39383,-111.92517
445,https://api.weather.gov/stations/G2381,41.09083,-112.04817
446,https://api.weather.gov/stations/G2863,40.51533,-112.04217
447,https://api.weather.gov/stations/G3585,37.16967,-113.68633
448,https://api.weather.gov/stations/G3817,37.2065,-113.20383
449,https://api.weather.gov/stations/G3835,40.4,-111.8365
450,https://api.weather.gov/stations/G4028,40.8165,-111.5085
451,https://api.weather.gov/stations/G4073,37.274,-112.639
452,https://api.weather.gov/stations/G4542,38.29133,-111.41267
453,https://api.weather.gov/stations/G4809,41.06133,-112.05633
454,https://api.weather.gov/stations/G4949,40.697,-111.83683
455,https://api.weather.gov/stations/G5189,40.62533,-111.9785
456,https://api.weather.gov/stations/G5214,41.32567,-111.971
457,https://api.weather.gov/stations/G5229,40.33317,-111.72767
458,https://api.weather.gov/stations/G5423,40.70533,-111.5485
459,https://api.weather.gov/stations/G5440,41.061,-111.99883
460,https://api.weather.gov/stations/G5514,37.0375,-112.52467
461,https://api.weather.gov/stations/G5564,39.90342,-111.11453
462,https://api.weather.gov/stations/G5805,41.29567,-111.99217
463,https://api.weather.gov/stations/G6206,40.354,-111.702
464,https://api.weather.gov/stations/G6314,40.61733,-111.42117
465,https://api.weather.gov/stations/G6325,41.29867,-111.98267
466,https://api.weather.gov/stations/G7002,40.67617,-112.03567
467,https://api.weather.gov/stations/GAPU1,37.401,-113.46005
468,https://api.weather.gov/stations/GATU1,41.13694,-111.83167
469,https://api.weather.gov/stations/GBMU1,39.30229,-111.45383
470,https://api.weather.gov/stations/GBZU1,39.32019,-111.48827
471,https://api.weather.gov/stations/GDBU1,38.47,-109.26
472,https://api.weather.gov/stations/GDSU1,41.92134,-111.46936
473,https://api.weather.gov/stations/GECU1,41.91562,-113.41154
474,https://api.weather.gov/stations/GHO,38.8658,-110.8061
475,https://api.weather.gov/stations/GNI,41.33216,-112.85432
476,https://api.weather.gov/stations/GOLDB,38.465283,-109.264475
477,https://api.weather.gov/stations/GOOU1,38.80034,-111.68333
478,https://api.weather.gov/stations/GOUU1,38.7882,-111.68892
479,https://api.weather.gov/stations/GREU1,39.01825,-110.16264
480,https://api.weather.gov/stations/GRSU1,41.77846,-113.82048
481,https://api.weather.gov/stations/GRUU1,40.7725,-111.955
482,https://api.weather.gov/stations/GRVU1,38.98889,-110.15028
483,https://api.weather.gov/stations/GSHU1,39.99003,-114.00025
484,https://api.weather.gov/stations/GSLM,41.296997,-112.269075
485,https://api.weather.gov/stations/GSTPS,40.84855,-111.00183
486,https://api.weather.gov/stations/GTVU1,40.59089,-112.39258
487,https://api.weather.gov/stations/GTZU1,37.49486,-113.94206
488,https://api.weather.gov/stations/GVLU1,40.6364,-112.67739
489,https://api.weather.gov/stations/HALU1,38.59445,-113.75102
490,https://api.weather.gov/stations/HANU1,40.40056,-110.75861
491,https://api.weather.gov/stations/HARU1,40.86837,-111.71858
492,https://api.weather.gov/stations/HATUT,41.07073,-112.58621
493,https://api.weather.gov/stations/HBRU1,40.54528,-111.50417
494,https://api.weather.gov/stations/HDP,40.56106,-111.64522
495,https://api.weather.gov/stations/HERUT,40.48815,-112.02548
496,https://api.weather.gov/stations/HEWU1,40.95009,-110.48419
497,https://api.weather.gov/stations/HF012,40.47191,-111.88297
498,https://api.weather.gov/stations/HFKU1,40.79669,-110.88472
499,https://api.weather.gov/stations/HIRU1,40.92167,-110.18623
500,https://api.weather.gov/stations/HLDU1,39.19216,-112.40155
501,https://api.weather.gov/stations/HNHU1,39.61774,-111.30576
502,https://api.weather.gov/stations/HNMU1,38.03447,-110.82508
503,https://api.weather.gov/stations/HOBU1,40.18538,-111.35971
504,https://api.weather.gov/stations/HOHU1,38.66694,-112.65125
505,https://api.weather.gov/stations/HOL,40.6756,-111.8259
506,https://api.weather.gov/stations/HPSU1,40.90663,-109.96287
507,https://api.weather.gov/stations/HRGU1,41.31372,-111.44624
508,https://api.weather.gov/stations/HRMU1,41.62389,-111.73611
509,https://api.weather.gov/stations/HRSU1,37.48997,-112.57602
510,https://api.weather.gov/stations/HSRU1,39.93389,-110.86194
511,https://api.weather.gov/stations/HWAU1,40.95029,-110.48423
512,https://api.weather.gov/stations/HWYU1,38.31347,-109.23998
513,https://api.weather.gov/stations/ICYU1,39.89166,-110.74604
514,https://api.weather.gov/stations/IFF,40.595,-111.6519
515,https://api.weather.gov/stations/JCRU1,38.07119,-112.16768
516,https://api.weather.gov/stations/JESU1,40.40944,-109.23472
517,https://api.weather.gov/stations/JSPU1,38.03425,-113.52175
518,https://api.weather.gov/stations/JVAU1,39.30917,-111.32269
519,https://api.weather.gov/stations/JVDU1,39.27389,-111.265
520,https://api.weather.gov/stations/K40U,40.9833,-109.6833
521,https://api.weather.gov/stations/K74V,40.28,-110.05
522,https://api.weather.gov/stations/KAGU1,37.52489,-109.89311
523,https://api.weather.gov/stations/KBCE,37.70128,-112.14897
524,https://api.weather.gov/stations/KBDGMT,37.583,-109.483
525,https://api.weather.gov/stations/KBMC,41.5464,-112.0601
526,https://api.weather.gov/stations/KCC01,40.73581,-112.19627
527,https://api.weather.gov/stations/KCC02,40.73435,-112.21032
528,https://api.weather.gov/stations/KCC07,40.7121,-112.11018
529,https://api.weather.gov/stations/KCC13,40.74876,-112.1281
530,https://api.weather.gov/stations/KCC16,40.549789,-112.128864
531,https://api.weather.gov/stations/KCC18,40.506661,-112.159039
532,https://api.weather.gov/stations/KCC19,40.536486,-112.136328
533,https://api.weather.gov/stations/KCC21,40.56265,-112.10257
534,https://api.weather.gov/stations/KCC22,40.51528,-112.10066
535,https://api.weather.gov/stations/KCDC,37.70675,-113.09695
536,https://api.weather.gov/stations/KCNY,38.76,-109.74472
537,https://api.weather.gov/stations/KCWU1,39.07439,-113.63897
538,https://api.weather.gov/stations/KDNU1,41.96763,-111.59754
539,https://api.weather.gov/stations/KDPG,40.18376,-112.9217
540,https://api.weather.gov/stations/KDTA,39.38333,-112.50967
541,https://api.weather.gov/stations/KENV,40.72056,-114.03583
542,https://api.weather.gov/stations/KFOM,38.95814,-112.36314
543,https://api.weather.gov/stations/KGCU1,40.71632,-109.54401
544,https://api.weather.gov/stations/KHCR,40.47742,-111.43295
545,https://api.weather.gov/stations/KHCRMT,40.482,-111.429
546,https://api.weather.gov/stations/KHIF,41.11112,-111.96229
547,https://api.weather.gov/stations/KHVE,38.418037,-110.704038
548,https://api.weather.gov/stations/KIJ,40.72748,-111.54265
549,https://api.weather.gov/stations/KILU1,41.24764,-111.41249
550,https://api.weather.gov/stations/KKNB,37.01,-112.53
551,https://api.weather.gov/stations/KLBU1,37.52641,-113.05386
552,https://api.weather.gov/stations/KLGU,41.78652,-111.85187
553,https://api.weather.gov/stations/KMLF,38.42252,-113.01089
554,https://api.weather.gov/stations/KMNU1,38.484,-112.39272
555,https://api.weather.gov/stations/KMS,40.5574,-111.1345
556,https://api.weather.gov/stations/KOGD,41.19406,-112.01681
557,https://api.weather.gov/stations/KPRU1,40.85975,-109.10344
558,https://api.weather.gov/stations/KPUC,39.60886,-110.75548
559,https://api.weather.gov/stations/KPVU,40.2239,-111.7253
560,https://api.weather.gov/stations/KRIF,38.73411,-112.10158
561,https://api.weather.gov/stations/KSGU,37.0451,-113.50561
562,https://api.weather.gov/stations/KSLC,40.77069,-111.96503
563,https://api.weather.gov/stations/KSPK,40.145,-111.6677
564,https://api.weather.gov/stations/KSVR,40.6196,-111.99016
565,https://api.weather.gov/stations/KTVY,40.61269,-112.35362
566,https://api.weather.gov/stations/KU14,39.7386,-111.8722
567,https://api.weather.gov/stations/KU16,41.06064,-113.07148
568,https://api.weather.gov/stations/KU19,40.16667,-113.35001
569,https://api.weather.gov/stations/KU52,38.23071,-112.6753497
570,https://api.weather.gov/stations/KU55,37.85,-112.39
571,https://api.weather.gov/stations/KU64,37.93243,-109.34122
572,https://api.weather.gov/stations/KU64MT,37.933,-109.341
573,https://api.weather.gov/stations/KU69,40.1919,-110.38099
574,https://api.weather.gov/stations/KU96,37.44,-110.57
575,https://api.weather.gov/stations/KU96MT,37.435,-110.564
576,https://api.weather.gov/stations/KVEL,40.44295,-109.51273
577,https://api.weather.gov/stations/LARU1,38.11586,-111.32077
578,https://api.weather.gov/stations/LBNU1,40.73785,-110.62121
579,https://api.weather.gov/stations/LBVU1,38.08,-110.77241
580,https://api.weather.gov/stations/LBVUT,38.14908,-109.12355
581,https://api.weather.gov/stations/LCVU1,41.22155,-111.35946
582,https://api.weather.gov/stations/LFKU1,40.55002,-110.35318
583,https://api.weather.gov/stations/LGCU1,37.48631,-113.84582
584,https://api.weather.gov/stations/LGCUT,41.7655,-111.8551
585,https://api.weather.gov/stations/LGFU1,37.51255,-113.39661
586,https://api.weather.gov/stations/LGNU1,41.74361,-111.78389
587,https://api.weather.gov/stations/LGP,41.71353,-111.71763
588,https://api.weather.gov/stations/LGS,41.95347,-111.49188
589,https://api.weather.gov/stations/LIGU1,41.3589,-111.48747
590,https://api.weather.gov/stations/LKFU1,40.59709,-110.43316
591,https://api.weather.gov/stations/LLKU1,40.86493,-110.79813
592,https://api.weather.gov/stations/LMLU1,38.48167,-109.29164
593,https://api.weather.gov/stations/LMR,41.06084,-112.89173
594,https://api.weather.gov/stations/LMS,41.701,-112.86181
595,https://api.weather.gov/stations/LMSU1,40.83014,-111.76391
596,https://api.weather.gov/stations/LOFTY,40.731222,-110.891
597,https://api.weather.gov/stations/LOPU1,40.83731,-111.70965
598,https://api.weather.gov/stations/LPRU1,37.39167,-113.03889
599,https://api.weather.gov/stations/LPTUT,40.44485,-111.70815
600,https://api.weather.gov/stations/LRFU1,40.17957,-110.30464
601,https://api.weather.gov/stations/LRGCC,41.70569,-111.85428
602,https://api.weather.gov/stations/LSCU1,38.78042,-111.86547
603,https://api.weather.gov/stations/LSL,38.4566,-109.2455
604,https://api.weather.gov/stations/LSMU1,38.48226,-109.27198
605,https://api.weather.gov/stations/LTBU1,41.40562,-111.82607
606,https://api.weather.gov/stations/LVJU1,37.48756,-112.51458
607,https://api.weather.gov/stations/MBY,40.6089,-111.4802
608,https://api.weather.gov/stations/MCDU1,39.68338,-111.3182
609,https://api.weather.gov/stations/MCKU1,39.63369,-109.26525
610,https://api.weather.gov/stations/MCRU1,41.46547,-111.49688
611,https://api.weather.gov/stations/MCSU1,38.48556,-109.41028
612,https://api.weather.gov/stations/MDAU1,40.5467,-111.41361
613,https://api.weather.gov/stations/MDVU1,37.56933,-112.83849
614,https://api.weather.gov/stations/MDXU1,38.98194,-111.24861
615,https://api.weather.gov/stations/MFDU1,38.59426,-113.75114
616,https://api.weather.gov/stations/MFKU1,40.49384,-112.6114
617,https://api.weather.gov/stations/MFRU1,38.34196,-113.01053
618,https://api.weather.gov/stations/MHMU1,40.37263,-110.40602
619,https://api.weather.gov/stations/MHSUT,40.4805,-111.1026
620,https://api.weather.gov/stations/MHTU1,37.25068,-109.98768
621,https://api.weather.gov/stations/MIZU1,40.7,-111.68
622,https://api.weather.gov/stations/MLDU1,40.65883,-111.63682
623,https://api.weather.gov/stations/MMTU1,40.60798,-109.8881
624,https://api.weather.gov/stations/MNDU1,38.36649,-112.64291
625,https://api.weather.gov/stations/MNMUT,38.17351,-111.24012
626,https://api.weather.gov/stations/MOAB,38.537356,-109.510439
627,https://api.weather.gov/stations/MPEU1,37.97793,-110.7933
628,https://api.weather.gov/stations/MRGU1,40.9999,-111.68555
629,https://api.weather.gov/stations/MRHU1,40.98467,-110.84989
630,https://api.weather.gov/stations/MSRU1,39.86136,-112.24356
631,https://api.weather.gov/stations/MTBU1,39.13648,-111.50527
632,https://api.weather.gov/stations/MTCU1,38.14018,-109.61655
633,https://api.weather.gov/stations/MTHU1,40.56167,-110.49222
634,https://api.weather.gov/stations/MTMET,40.766573,-111.828211
635,https://api.weather.gov/stations/MVYU1,38.30285,-112.43637
636,https://api.weather.gov/stations/NAA,40.71152,-112.01448
637,https://api.weather.gov/stations/NFMU1,38.56583,-109.47694
638,https://api.weather.gov/stations/NFVU1,37.20972,-112.97778
639,https://api.weather.gov/stations/NGB38,37.7136,-113.0629
640,https://api.weather.gov/stations/NGB39,40.7992,-111.9263
641,https://api.weather.gov/stations/NHMU,40.764306,-111.822855
642,https://api.weather.gov/stations/NLGUT,41.76553,-111.78895
643,https://api.weather.gov/stations/NLPU1,37.85475,-109.83939
644,https://api.weather.gov/stations/NPIU1,39.64554,-111.87044
645,https://api.weather.gov/stations/NUTU1,39.80806,-110.25694
646,https://api.weather.gov/stations/NWRU1,40.6125,-111.09833
647,https://api.weather.gov/stations/NWZU1,40.61231,-111.09797
648,https://api.weather.gov/stations/OARU1,39.3485,-112.1919
649,https://api.weather.gov/stations/OAWU1,40.73722,-111.24722
650,https://api.weather.gov/stations/OC1WX,40.6681,-111.7999
651,https://api.weather.gov/stations/OGHU1,41.26861,-111.67333
652,https://api.weather.gov/stations/OGP,41.2,-111.881
653,https://api.weather.gov/stations/OTRU1,41.75307,-111.28158
654,https://api.weather.gov/stations/PACU1,40.66,-111.51556
655,https://api.weather.gov/stations/PC010,40.39643,-111.58691
656,https://api.weather.gov/stations/PC016,37.646,-113.12444
657,https://api.weather.gov/stations/PC018,40.63313,-111.51119
658,https://api.weather.gov/stations/PC021,40.69061,-111.77283
659,https://api.weather.gov/stations/PC022,40.74044,-111.73931
660,https://api.weather.gov/stations/PC023,40.66852,-111.43188
661,https://api.weather.gov/stations/PC024,40.54886,-111.51312
662,https://api.weather.gov/stations/PC025,40.63426,-111.70368
663,https://api.weather.gov/stations/PC032,40.75151,-111.60952
664,https://api.weather.gov/stations/PC033,40.57182,-111.76306
665,https://api.weather.gov/stations/PC034,40.34086,-111.6045
666,https://api.weather.gov/stations/PC053,37.43949,-113.26052
667,https://api.weather.gov/stations/PC054,37.69796,-112.84441
668,https://api.weather.gov/stations/PC055,37.41193,-113.64269
669,https://api.weather.gov/stations/PC056,40.61074,-111.57895
670,https://api.weather.gov/stations/PC057,40.84912,-111.39899
671,https://api.weather.gov/stations/PC058,40.76722,-111.76723
672,https://api.weather.gov/stations/PC059,40.76275,-111.49195
673,https://api.weather.gov/stations/PC060,41.3187,-111.86498
674,https://api.weather.gov/stations/PC061,40.59892,-111.4315
675,https://api.weather.gov/stations/PC062,40.40076,-111.539
676,https://api.weather.gov/stations/PC063,40.70101,-111.43043
677,https://api.weather.gov/stations/PC064,40.59291,-111.62444
678,https://api.weather.gov/stations/PC065,40.65327,-111.48971
679,https://api.weather.gov/stations/PC066,41.02112,-111.11708
680,https://api.weather.gov/stations/PC067,40.44887,-111.81652
681,https://api.weather.gov/stations/PC068,40.32636,-111.51628
682,https://api.weather.gov/stations/PC069,39.55097,-110.38604
683,https://api.weather.gov/stations/PC070,37.65189,-113.16915
684,https://api.weather.gov/stations/PC071,37.67413,-113.04717
685,https://api.weather.gov/stations/PC072,37.64101,-113.06366
686,https://api.weather.gov/stations/PC090,38.45005,-112.65913
687,https://api.weather.gov/stations/PC091,38.02526,-112.72667
688,https://api.weather.gov/stations/PC092,37.53106,-113.22402
689,https://api.weather.gov/stations/PC093,37.15272,-113.03411
690,https://api.weather.gov/stations/PC094,37.64121,-113.37432
691,https://api.weather.gov/stations/PC095,37.10089,-113.8239
692,https://api.weather.gov/stations/PC096,37.82948,-112.83939
693,https://api.weather.gov/stations/PC097,39.02798,-111.83035
694,https://api.weather.gov/stations/PC098,39.23814,-111.71448
695,https://api.weather.gov/stations/PC100,39.49226,-111.44969
696,https://api.weather.gov/stations/PC101,40.52349,-109.60627
697,https://api.weather.gov/stations/PC102,41.01589,-111.89198
698,https://api.weather.gov/stations/PC103,40.46657,-112.35541
699,https://api.weather.gov/stations/PC104,40.56358,-112.47788
700,https://api.weather.gov/stations/PC105,40.77934,-111.85528
701,https://api.weather.gov/stations/PC106,40.78153,-111.88601
702,https://api.weather.gov/stations/PC107,40.79238,-111.87043
703,https://api.weather.gov/stations/PC108,40.62118,-111.7971
704,https://api.weather.gov/stations/PC109,40.65307,-111.80669
705,https://api.weather.gov/stations/PC110,40.49734,-112.07387
706,https://api.weather.gov/stations/PC111,41.23721,-111.92483
707,https://api.weather.gov/stations/PC112,41.26108,-111.70311
708,https://api.weather.gov/stations/PC113,41.86677,-111.77973
709,https://api.weather.gov/stations/PC114,41.76777,-111.78191
710,https://api.weather.gov/stations/PC115,41.54938,-111.95311
711,https://api.weather.gov/stations/PC116,41.61027,-112.05471
712,https://api.weather.gov/stations/PC121,40.77588,-111.83884
713,https://api.weather.gov/stations/PC122,41.77261,-111.6561
714,https://api.weather.gov/stations/PC123,41.61157,-111.95217
715,https://api.weather.gov/stations/PC124,41.87201,-111.8097
716,https://api.weather.gov/stations/PC150,39.52142,-110.40058
717,https://api.weather.gov/stations/PC151,39.17127,-110.61875
718,https://api.weather.gov/stations/PC154,39.39874,-111.11027
719,https://api.weather.gov/stations/PC155,39.68524,-110.80757
720,https://api.weather.gov/stations/PC170,37.74153,-112.61339
721,https://api.weather.gov/stations/PC172,38.21609,-112.22536
722,https://api.weather.gov/stations/PC180,37.63641,-109.4579
723,https://api.weather.gov/stations/PC184,38.09564,-109.1911
724,https://api.weather.gov/stations/PC187,38.18191,-109.26002
725,https://api.weather.gov/stations/PC188,38.38878,-109.43429
726,https://api.weather.gov/stations/PC189,38.53938,-109.47304
727,https://api.weather.gov/stations/PC194,40.60668,-112.16343
728,https://api.weather.gov/stations/PC195,39.93766,-112.10704
729,https://api.weather.gov/stations/PC196,40.00615,-111.48868
730,https://api.weather.gov/stations/PC198,38.49699,-112.21683
731,https://api.weather.gov/stations/PC202,38.78475,-112.18238
732,https://api.weather.gov/stations/PC203,38.57103,-112.37966
733,https://api.weather.gov/stations/PC210,41.48084,-111.95177
734,https://api.weather.gov/stations/PC211,41.13983,-111.83216
735,https://api.weather.gov/stations/PC221,40.27518,-111.94242
736,https://api.weather.gov/stations/PC252,39.63823,-110.34164
737,https://api.weather.gov/stations/PC253,39.75591,-110.9918
738,https://api.weather.gov/stations/PC254,39.65353,-111.12962
739,https://api.weather.gov/stations/PC255,39.88577,-111.11204
740,https://api.weather.gov/stations/PC265,39.70549,-111.54298
741,https://api.weather.gov/stations/PC266,40.54216,-109.69963
742,https://api.weather.gov/stations/PC289,38.85034,-112.22974
743,https://api.weather.gov/stations/PC290,38.87578,-111.87663
744,https://api.weather.gov/stations/PC291,39.20267,-112.14391
745,https://api.weather.gov/stations/PC294,38.81414,-111.95079
746,https://api.weather.gov/stations/PC295,39.32128,-111.77027
747,https://api.weather.gov/stations/PC298,41.10794,-111.64168
748,https://api.weather.gov/stations/PC299,41.31478,-111.62937
749,https://api.weather.gov/stations/PC331,38.22091,-112.81569
750,https://api.weather.gov/stations/PC332,38.63275,-112.61628
751,https://api.weather.gov/stations/PC333,40.69997,-111.8346
752,https://api.weather.gov/stations/PC336,37.51118,-113.65749
753,https://api.weather.gov/stations/PC338,39.48794,-111.84207
754,https://api.weather.gov/stations/PC346,39.03487,-112.3359
755,https://api.weather.gov/stations/PC347,40.32304,-111.65438
756,https://api.weather.gov/stations/PC348,39.96019,-112.10214
757,https://api.weather.gov/stations/PC349,39.72546,-111.93369
758,https://api.weather.gov/stations/PC350,38.79186,-111.37275
759,https://api.weather.gov/stations/PC351,39.21345,-111.15617
760,https://api.weather.gov/stations/PC352,39.77311,-111.16887
761,https://api.weather.gov/stations/PC353,40.41344,-109.59288
762,https://api.weather.gov/stations/PC354,40.64012,-111.26252
763,https://api.weather.gov/stations/PC355,40.63372,-111.35275
764,https://api.weather.gov/stations/PC356,40.56949,-111.23664
765,https://api.weather.gov/stations/PC357,41.00647,-111.25761
766,https://api.weather.gov/stations/PC358,41.84859,-112.67298
767,https://api.weather.gov/stations/PC359,40.93416,-111.62848
768,https://api.weather.gov/stations/PC366,40.86538,-111.25242
769,https://api.weather.gov/stations/PC367,41.88209,-111.27031
770,https://api.weather.gov/stations/PC376,40.43215,-111.753
771,https://api.weather.gov/stations/PC404,41.78526,-112.23084
772,https://api.weather.gov/stations/PC409,40.82792,-111.65374
773,https://api.weather.gov/stations/PC410,40.76337,-111.70955
774,https://api.weather.gov/stations/PC465,37.20613,-113.58305
775,https://api.weather.gov/stations/PC466,37.60174,-113.73595
776,https://api.weather.gov/stations/PC467,37.21006,-113.17707
777,https://api.weather.gov/stations/PC469,37.58797,-113.38908
778,https://api.weather.gov/stations/PC471,37.84065,-112.97161
779,https://api.weather.gov/stations/PC472,38.09953,-113.01221
780,https://api.weather.gov/stations/PC476,38.49833,-112.87702
781,https://api.weather.gov/stations/PC477,39.20008,-111.67505
782,https://api.weather.gov/stations/PC478,37.3286,-113.64506
783,https://api.weather.gov/stations/PC479,37.26389,-113.87944
784,https://api.weather.gov/stations/PC480,37.30323,-109.54928
785,https://api.weather.gov/stations/PC481,38.49802,-109.32954
786,https://api.weather.gov/stations/PC482,38.73779,-112.01932
787,https://api.weather.gov/stations/PC483,39.64046,-111.66621
788,https://api.weather.gov/stations/PC484,39.7332,-111.78335
789,https://api.weather.gov/stations/PC485,40.3336,-112.10064
790,https://api.weather.gov/stations/PC486,40.56778,-109.46326
791,https://api.weather.gov/stations/PC489,40.33694,-112.60965
792,https://api.weather.gov/stations/PC490,40.70203,-112.25411
793,https://api.weather.gov/stations/PC492,41.257,-112.44071
794,https://api.weather.gov/stations/PC494,41.52156,-111.77946
795,https://api.weather.gov/stations/PC496,41.26966,-111.82213
796,https://api.weather.gov/stations/PC509,38.32289,-112.38857
797,https://api.weather.gov/stations/PC538,39.33718,-111.45287
798,https://api.weather.gov/stations/PC558,40.50927,-109.57551
799,https://api.weather.gov/stations/PC559,41.1755,-111.40878
800,https://api.weather.gov/stations/PC560,40.31603,-111.99338
801,https://api.weather.gov/stations/PC561,40.15291,-110.2407
802,https://api.weather.gov/stations/PC562,38.49159,-113.01871
803,https://api.weather.gov/stations/PC563,37.79983,-113.15754
804,https://api.weather.gov/stations/PC564,37.79358,-113.4463
805,https://api.weather.gov/stations/PC565,37.09156,-114.02721
806,https://api.weather.gov/stations/PC566,37.1501,-113.42521
807,https://api.weather.gov/stations/PC567,37.08596,-111.7059
808,https://api.weather.gov/stations/PC568,37.94095,-112.00261
809,https://api.weather.gov/stations/PC569,41.24747,-111.06518
810,https://api.weather.gov/stations/PC580,41.53539,-111.11048
811,https://api.weather.gov/stations/PC590,39.70117,-110.87076
812,https://api.weather.gov/stations/PC591,39.21422,-112.40943
813,https://api.weather.gov/stations/PC592,37.97474,-109.31903
814,https://api.weather.gov/stations/PC593,37.86893,-109.3185
815,https://api.weather.gov/stations/PC594,37.4411,-109.21604
816,https://api.weather.gov/stations/PC595,37.28918,-109.55899
817,https://api.weather.gov/stations/PC597,39.31449,-110.98184
818,https://api.weather.gov/stations/PC598,38.82905,-111.62334
819,https://api.weather.gov/stations/PC599,38.93415,-110.13112
820,https://api.weather.gov/stations/PC600,39.86103,-110.71848
821,https://api.weather.gov/stations/PC601,38.57692,-109.54535
822,https://api.weather.gov/stations/PC611,40.95576,-111.87964
823,https://api.weather.gov/stations/PC612,40.63905,-112.07905
824,https://api.weather.gov/stations/PC613,37.7193,-113.21323
825,https://api.weather.gov/stations/PC614,37.09488,-113.18571
826,https://api.weather.gov/stations/PC615,38.15402,-112.60917
827,https://api.weather.gov/stations/PC616,38.59024,-109.25145
828,https://api.weather.gov/stations/PC617,38.47462,-113.23747
829,https://api.weather.gov/stations/PC618,39.80492,-111.50706
830,https://api.weather.gov/stations/PC619,40.30921,-112.23113
831,https://api.weather.gov/stations/PC620,40.8281,-112.80516
832,https://api.weather.gov/stations/PCB,40.6518,-111.5113
833,https://api.weather.gov/stations/PCEU1,39.53288,-110.80604
834,https://api.weather.gov/stations/PCG,40.755,-111.585
835,https://api.weather.gov/stations/PCKU1,38.88185,-112.24915
836,https://api.weather.gov/stations/PCLML,40.64485,-111.54329
837,https://api.weather.gov/stations/PCM01,40.691,-111.5996
838,https://api.weather.gov/stations/PCM02,40.68964,-111.59374
839,https://api.weather.gov/stations/PCM03,40.68346,-111.57367
840,https://api.weather.gov/stations/PCM04,40.65794,-111.59575
841,https://api.weather.gov/stations/PCM05,40.66931,-111.58065
842,https://api.weather.gov/stations/PCM06,40.64668,-111.57567
843,https://api.weather.gov/stations/PCR,40.632472,-111.518444
844,https://api.weather.gov/stations/PCRU1,40.93361,-111.81398
845,https://api.weather.gov/stations/PCT,40.625,-111.53
846,https://api.weather.gov/stations/PGLU1,37.70433,-112.65024
847,https://api.weather.gov/stations/PGRU1,40.43111,-111.75097
848,https://api.weather.gov/stations/PKC,40.60934,-111.55298
849,https://api.weather.gov/stations/PKCU1,40.6,-111.58
850,https://api.weather.gov/stations/PKLU1,39.01219,-111.58259
851,https://api.weather.gov/stations/PNCUT,40.43951,-111.70946
852,https://api.weather.gov/stations/PNGU1,37.86975,-112.43437
853,https://api.weather.gov/stations/PPCUT,38.67485,-109.41637
854,https://api.weather.gov/stations/PRCUT,40.484676,-111.462575
855,https://api.weather.gov/stations/PSINK,41.91302,-111.51416
856,https://api.weather.gov/stations/PSRIM,41.91909,-111.51022
857,https://api.weather.gov/stations/PSUU1,40.76184,-111.62917
858,https://api.weather.gov/stations/PSVU1,38.44556,-109.385
859,https://api.weather.gov/stations/PVLU1,41.77318,-113.28596
860,https://api.weather.gov/stations/PWDU1,41.37,-111.77
861,https://api.weather.gov/stations/PWR,41.13793,-111.88676
862,https://api.weather.gov/stations/PYSU1,39.92976,-111.63109
863,https://api.weather.gov/stations/QBG,41.48993,-112.02144
864,https://api.weather.gov/stations/QBV,40.9029,-111.8844
865,https://api.weather.gov/stations/QCV,40.59806,-111.89417
866,https://api.weather.gov/stations/QED,40.60056,-112.355
867,https://api.weather.gov/stations/QEN,37.74745,-113.05552
868,https://api.weather.gov/stations/QH3,40.49641,-112.03631
869,https://api.weather.gov/stations/QHB,40.49796,-111.39764
870,https://api.weather.gov/stations/QHU,37.179,-113.3052
871,https://api.weather.gov/stations/QHV,41.3028,-111.9883
872,https://api.weather.gov/stations/QHW,40.7335,-111.8717
873,https://api.weather.gov/stations/QIP,40.8079,-112.08772
874,https://api.weather.gov/stations/QLN,40.3388,-111.7133
875,https://api.weather.gov/stations/QLP,40.70987,-112.00866
876,https://api.weather.gov/stations/QM7,38.56481,-109.53644
877,https://api.weather.gov/stations/QMA,40.71209,-112.11123
878,https://api.weather.gov/stations/QNR,40.66284,-111.9018
879,https://api.weather.gov/stations/QNW,41.94467,-112.23377
880,https://api.weather.gov/stations/QP2,39.5958,-110.77
881,https://api.weather.gov/stations/QRP,40.7955,-111.9309
882,https://api.weather.gov/stations/QRS,40.2943,-110.009
883,https://api.weather.gov/stations/QSF,40.1363,-111.6602
884,https://api.weather.gov/stations/QSM,41.84278,-111.85194
885,https://api.weather.gov/stations/QUTTC,40.7771,-111.945
886,https://api.weather.gov/stations/QUURB,40.76652,-111.82836
887,https://api.weather.gov/stations/QV4,40.46472,-109.56083
888,https://api.weather.gov/stations/RACU1,37.44671,-109.33776
889,https://api.weather.gov/stations/RBCU1,40.78,-111.80528
890,https://api.weather.gov/stations/RBSU1,40.44292,-112.22377
