id,object_id,day,date_time,temperature,dewpoint,relative_humidity,precipitation,snow,wind_direction,wind_speed,wind_gust,air_pressure,sunshine,weather_code,fire
6604,1171,1,2022-08-01 14:00:00,28.0,21.8,69.0,0.0,,200.0,13.0,,1020.0,,2.0,1
6605,1171,2,2022-08-02 14:00:00,29.0,20.4,60.0,0.0,,190.0,15.0,,1018.0,,1.0,1
6606,1171,3,2022-08-03 14:00:00,28.0,20.5,64.0,0.0,,200.0,17.0,,1015.0,,1.0,1
6607,1171,4,2022-08-04 14:00:00,28.0,21.5,68.0,0.0,,190.0,11.0,,1015.0,,3.0,1
6608,1171,5,2022-08-05 14:00:00,29.0,20.4,60.0,0.0,,210.0,6.0,,1017.0,,2.0,1
6609,1171,6,2022-08-06 14:00:00,26.0,21.6,77.0,0.0,,140.0,9.0,,1020.0,,3.0,1
6610,1171,7,2022-08-07 14:00:00,28.0,21.8,69.0,0.0,,190.0,13.0,,1021.0,,3.0,1
6611,1171,1,2021-08-01 14:00:00,28.3,24.3,79.0,0.0,,220.0,13.0,,1016.3,,,0
6612,1171,2,2021-08-02 14:00:00,22.8,22.1,96.0,1.0,,0.0,0.0,,1015.2,,,0
6613,1171,3,2021-08-03 14:00:00,25.0,21.7,82.0,0.0,,10.0,11.2,,1015.4,,,0
6614,1171,4,2021-08-04 14:00:00,25.6,20.6,74.0,0.0,,90.0,11.2,,1016.9,,5.0,0
6615,1171,5,2021-08-05 14:00:00,24.4,19.9,76.0,0.0,,160.0,7.6,,1019.0,,,0
6616,1171,6,2021-08-06 14:00:00,25.0,20.7,77.0,0.0,,170.0,9.4,,1018.5,,,0
6617,1171,7,2021-08-07 14:00:00,26.7,24.0,85.0,0.0,,210.0,22.3,,1016.7,,,0
6618,1174,1,2021-02-19 22:00:00,2.2,-6.1,54.0,0.0,,180.0,18.4,,1027.4,,,1
6619,1174,2,2021-02-20 22:00:00,7.8,-1.2,53.0,0.0,,150.0,25.9,,1018.4,,,1
6620,1174,3,2021-02-21 22:00:00,12.2,2.9,53.0,0.0,,320.0,20.5,,1014.7,,,1
6621,1174,4,2021-02-22 22:00:00,18.3,-0.0,29.0,0.0,,240.0,27.7,,1018.1,,,1
6622,1174,5,2021-02-23 22:00:00,22.2,0.7,24.0,0.0,,190.0,25.9,,1006.8,,,1
6623,1174,6,2021-02-24 22:00:00,15.0,-2.9,29.0,0.0,,360.0,27.7,,1020.4,,,1
6624,1174,7,2021-02-25 22:00:00,13.3,-6.8,24.0,0.0,,60.0,20.5,,1023.4,,,1
6625,1174,1,2020-02-20 22:00:00,5.0,-6.2,44.0,0.0,,360.0,22.3,,1039.2,,,0
6626,1174,2,2020-02-21 22:00:00,9.4,-10.1,24.0,0.0,,190.0,18.4,,1032.8,,,0
6627,1174,3,2020-02-22 22:00:00,16.1,0.6,35.0,0.0,,190.0,31.7,,1018.7,,,0
6628,1174,4,2020-02-23 22:00:00,11.7,7.8,77.0,0.0,,150.0,22.3,,1010.6,,7.0,0
6629,1174,5,2020-02-24 22:00:00,10.0,5.0,71.0,0.0,,330.0,16.6,,1006.9,,,0
6630,1174,6,2020-02-25 22:00:00,7.8,-1.7,51.0,0.0,,300.0,14.8,,1016.4,,,0
6631,1174,7,2020-02-26 22:00:00,6.1,-7.1,38.0,0.0,,320.0,18.4,,1029.3,,,0
6632,1175,1,2020-04-26 18:00:00,,,,0.0,,,,,,,,1
6633,1175,2,2020-04-27 18:00:00,,,,0.0,,,,,,,,1
6634,1175,3,2020-04-28 18:00:00,,,,0.0,,,,,,,,1
6635,1175,4,2020-04-29 18:00:00,,,,0.0,,,,,,,,1
6636,1175,5,2020-04-30 18:00:00,,,,0.0,,,,,,,,1
6637,1175,6,2020-05-01 18:00:00,,,,0.0,,,,,,,,1
6638,1175,7,2020-05-02 18:00:00,,,,0.0,,,,,,,,1
6639,1175,1,2019-04-27 18:00:00,27.2,-2.6,14.0,0.0,,230.0,14.8,,1011.5,,,0
6640,1175,2,2019-04-28 18:00:00,25.0,-2.6,16.0,0.0,,210.0,7.6,,1009.6,,,0
6641,1175,3,2019-04-29 18:00:00,23.9,-6.2,13.0,0.0,,160.0,29.5,,1009.3,,,0
6642,1175,4,2019-04-30 18:00:00,21.1,-0.8,23.0,0.0,,270.0,13.0,,1009.9,,,0
6643,1175,5,2019-05-01 18:00:00,23.3,-0.9,20.0,0.0,,140.0,16.6,,1011.5,,,0
6644,1175,6,2019-05-02 18:00:00,23.9,-5.2,14.0,0.0,,250.0,14.8,,1012.1,,,0
6645,1175,7,2019-05-03 18:00:00,25.0,-6.4,12.0,0.0,,310.0,9.4,,1010.8,,,0
6646,1179,1,2022-08-17 18:00:00,23.9,15.1,58.0,0.0,,350.0,7.6,,1017.0,,1.0,1
6647,1179,2,2022-08-18 18:00:00,24.4,17.1,64.0,0.0,,320.0,11.2,,1014.2,,3.0,1
6648,1179,3,2022-08-19 18:00:00,20.0,17.2,84.0,0.0,,210.0,7.6,,1014.7,,3.0,1
6649,1179,4,2022-08-20 18:00:00,20.0,15.6,76.0,0.0,,200.0,9.4,,1015.6,,3.0,1
6650,1179,5,2022-08-21 18:00:00,22.6,15.4,64.0,0.0,,170.0,4.7,,1017.0,,3.0,1
6651,1179,6,2022-08-22 18:00:00,21.6,13.7,61.0,0.0,,279.0,7.2,,1019.4,,1.0,1
6652,1179,7,2022-08-23 18:00:00,18.9,13.9,73.0,0.0,,350.0,9.4,,1018.8,,1.0,1
6653,1179,1,2021-08-17 18:00:00,12.8,11.7,93.0,0.1,,0.0,0.0,,1016.6,,5.0,0
6654,1179,2,2021-08-18 18:00:00,19.4,12.9,66.0,0.0,,180.0,7.6,,1021.1,,5.0,0
6655,1179,3,2021-08-19 18:00:00,21.1,13.3,61.0,0.0,,220.0,11.2,,1019.1,,5.0,0
6656,1179,4,2021-08-20 18:00:00,17.2,12.7,75.0,0.0,,150.0,16.6,,1015.7,,,0
6657,1179,5,2021-08-21 18:00:00,16.1,12.8,81.0,0.0,,190.0,11.2,,1011.8,,5.0,0
6658,1179,6,2021-08-22 18:00:00,12.8,10.5,86.0,0.2,,0.0,0.0,,1012.5,,5.0,0
6659,1179,7,2021-08-23 18:00:00,16.1,9.3,64.0,0.0,,210.0,5.4,,1017.9,,5.0,0
6660,1181,1,2022-09-12 21:00:00,29.4,14.0,39.0,0.0,,20.0,9.4,,1015.0,,1.0,1
6661,1181,2,2022-09-13 21:00:00,31.1,10.9,29.0,0.0,,60.0,13.0,,1013.5,,1.0,1
6662,1181,3,2022-09-14 21:00:00,30.0,11.5,32.0,0.0,,100.0,20.5,,1015.7,,1.0,1
6663,1181,4,2022-09-15 21:00:00,31.1,13.8,35.0,0.0,,160.0,14.8,,1016.5,,3.0,1
6664,1181,5,2022-09-16 21:00:00,32.8,16.6,38.0,0.0,,110.0,13.0,,1015.2,,17.0,1
6665,1181,6,2022-09-17 21:00:00,32.8,21.6,52.0,0.0,,160.0,9.4,,1013.9,,2.0,1
6666,1181,7,2022-09-18 21:00:00,35.0,17.2,35.0,0.0,,168.0,7.6,,1014.4,,1.0,1
6667,1181,1,2021-09-12 21:00:00,32.2,14.3,34.0,0.0,,120.0,16.6,,1017.6,,,0
6668,1181,2,2021-09-13 21:00:00,30.6,19.9,53.0,0.0,,170.0,14.8,,1015.7,,,0
6669,1181,3,2021-09-14 21:00:00,23.3,21.2,88.0,0.0,,80.0,20.5,,1011.9,,,0
6670,1181,4,2021-09-15 21:00:00,31.7,19.0,47.0,0.0,,80.0,18.4,,1009.5,,,0
6671,1181,5,2021-09-16 21:00:00,31.1,19.4,50.0,0.0,,100.0,14.8,,1010.4,,,0
6672,1181,6,2021-09-17 21:00:00,31.7,21.2,54.0,0.0,,42.0,13.3,,1013.1,,,0
6673,1181,7,2021-09-18 21:00:00,32.8,21.6,52.0,0.0,,40.0,16.6,,1013.7,,,0
6674,1185,1,2022-09-30 06:00:00,17.0,5.9,48.0,0.0,,80.0,13.0,,1020.0,,1.0,1
6675,1185,2,2022-10-01 06:00:00,15.0,6.0,55.0,0.0,,0.0,0.0,,1016.0,,1.0,1
6676,1185,3,2022-10-02 06:00:00,18.0,5.9,45.0,0.0,,74.0,8.6,,1019.0,,1.0,1
6677,1185,4,2022-10-03 06:00:00,17.0,7.1,52.0,0.0,,60.0,9.4,,1021.0,,1.0,1
6678,1185,5,2022-10-04 06:00:00,21.0,8.9,46.0,0.0,,80.0,9.4,,1019.0,,3.0,1
6679,1185,6,2022-10-05 06:00:00,19.0,8.9,52.0,0.0,,0.0,0.0,,1018.0,,1.0,1
6680,1185,7,2022-10-06 06:00:00,17.0,11.0,68.0,0.0,,118.0,7.9,,1019.0,,1.0,1
6681,1185,1,2021-09-30 06:00:00,21.0,21.0,100.0,0.0,,120.0,5.4,,1013.0,,5.0,0
6682,1185,2,2021-10-01 06:00:00,23.0,20.0,83.0,0.2,,90.0,9.4,,1016.0,,5.0,0
6683,1185,3,2021-10-02 06:00:00,21.0,21.0,100.0,0.0,,140.0,7.6,,1018.0,,5.0,0
6684,1185,4,2021-10-03 06:00:00,22.0,21.0,94.0,0.1,,140.0,7.6,,1016.0,,5.0,0
6685,1185,5,2021-10-04 06:00:00,19.0,16.0,83.0,0.0,,360.0,7.6,,1016.0,,5.0,0
6686,1185,6,2021-10-05 06:00:00,14.0,12.0,88.0,0.0,,330.0,5.4,,1017.0,,5.0,0
6687,1185,7,2021-10-06 06:00:00,17.0,12.9,77.0,0.0,,50.0,7.6,,1017.0,,5.0,0
6688,1186,1,2022-09-27 23:00:00,27.8,7.6,28.0,0.0,,60.0,5.4,,1021.0,,1.0,1
6689,1186,2,2022-09-28 23:00:00,28.3,6.9,26.0,0.0,,40.0,5.4,,1023.0,,1.0,1
6690,1186,3,2022-09-29 23:00:00,24.0,4.9,29.0,0.0,,50.0,11.2,,1021.0,,1.0,1
6691,1186,4,2022-09-30 23:00:00,24.0,4.9,29.0,0.0,,40.0,7.6,,1016.0,,1.0,1
6692,1186,5,2022-10-01 23:00:00,24.6,4.3,27.0,0.0,,50.0,5.4,,1018.0,,1.0,1
6693,1186,6,2022-10-02 23:00:00,25.7,5.8,28.0,0.0,,70.0,5.4,,1021.0,,1.0,1
6694,1186,7,2022-10-03 23:00:00,26.0,7.5,31.0,0.0,,20.0,9.4,,1020.0,,1.0,1
6695,1186,1,2021-09-27 23:00:00,28.0,17.5,53.0,0.0,,0.0,0.0,,1015.0,,,0
6696,1186,2,2021-09-28 23:00:00,27.2,19.3,62.0,0.1,,160.0,13.0,,1011.0,,,0
6697,1186,3,2021-09-29 23:00:00,24.0,21.5,86.0,3.0,,0.0,0.0,,1013.0,,,0
6698,1186,4,2021-09-30 23:00:00,29.5,21.7,63.0,0.0,,170.0,11.2,,1015.0,,,0
6699,1186,5,2021-10-01 23:00:00,24.0,21.9,88.0,0.4,,0.0,0.0,,1018.0,,,0
6700,1186,6,2021-10-02 23:00:00,29.5,20.4,58.0,0.2,,0.0,0.0,,1016.0,,,0
6701,1186,7,2021-10-03 23:00:00,28.9,15.4,44.0,0.0,,340.0,13.0,,1015.0,,,0
6702,1187,1,2022-07-24 21:00:00,37.0,17.0,31.0,0.0,,168.0,17.6,,1015.0,,2.0,1
6703,1187,2,2022-07-25 21:00:00,38.0,15.7,27.0,0.0,,157.0,19.4,,1014.0,,1.0,1
6704,1187,3,2022-07-26 21:00:00,39.0,14.1,23.0,0.0,,162.0,19.8,,1014.0,,3.0,1
6705,1187,4,2022-07-27 21:00:00,38.0,15.7,27.0,0.0,,150.0,18.0,,1014.0,,2.0,1
6706,1187,5,2022-07-28 21:00:00,38.0,15.7,27.0,0.0,,171.0,16.6,,1014.0,,2.0,1
6707,1187,6,2022-07-29 21:00:00,38.0,15.7,27.0,0.0,,153.0,14.0,,1015.0,,3.0,1
6708,1187,7,2022-07-30 21:00:00,38.0,15.1,26.0,0.0,,177.0,12.6,,1016.0,,1.0,1
6709,1187,1,2021-07-24 21:00:00,36.0,17.2,33.0,0.0,,190.0,20.5,,1017.0,,5.0,0
6710,1187,2,2021-07-25 21:00:00,36.0,16.2,31.0,0.0,,150.0,11.2,,1015.0,,,0
6711,1187,3,2021-07-26 21:00:00,36.0,19.8,39.0,0.0,,0.0,0.0,,1015.0,,,0
6712,1187,4,2021-07-27 21:00:00,36.0,19.8,39.0,0.0,,0.0,0.0,,1016.0,,,0
6713,1187,5,2021-07-28 21:00:00,33.0,20.8,49.0,0.0,,0.0,0.0,,1017.0,,,0
6714,1187,6,2021-07-29 21:00:00,35.0,20.9,44.0,0.0,,103.0,7.6,,1017.0,,,0
6715,1187,7,2021-07-30 21:00:00,35.0,20.1,42.0,0.0,,150.0,9.4,,1018.0,,,0
6716,1188,1,2022-09-17 20:00:00,33.5,15.5,34.0,0.0,,175.0,20.2,,1012.9,,1.0,1
6717,1188,2,2022-09-18 20:00:00,33.9,16.3,35.0,0.0,,173.0,15.1,,1013.4,,2.0,1
6718,1188,3,2022-09-19 20:00:00,33.7,16.1,35.0,0.0,,147.0,13.7,,1014.1,,2.0,1
6719,1188,4,2022-09-20 20:00:00,34.2,16.1,34.0,0.0,,156.0,11.5,,1014.5,,1.0,1
6720,1188,5,2022-09-21 20:00:00,34.2,13.1,28.0,0.0,,146.0,14.0,,1013.9,,1.0,1
6721,1188,6,2022-09-22 20:00:00,33.5,11.3,26.0,0.0,,163.0,1.4,,1014.6,,1.0,1
6722,1188,7,2022-09-23 20:00:00,34.3,10.8,24.0,0.0,,199.0,10.1,,1013.7,,1.0,1
6723,1188,1,2021-09-17 20:00:00,35.0,14.8,30.0,0.0,,350.0,7.6,,1013.5,,,0
6724,1188,2,2021-09-18 20:00:00,33.0,15.0,34.0,0.0,,20.0,13.0,,1017.0,,,0
6725,1188,3,2021-09-19 20:00:00,35.0,10.1,22.0,0.0,,0.0,0.0,,1012.0,,,0
6726,1188,4,2021-09-20 20:00:00,38.0,13.2,23.0,0.0,,210.0,20.5,,1010.0,,,0
6727,1188,5,2021-09-21 20:00:00,30.0,7.2,24.0,0.0,,20.0,29.5,,1019.7,,,0
6728,1188,6,2021-09-22 20:00:00,27.0,0.6,18.0,0.0,,40.0,5.4,,1025.0,,,0
6729,1188,7,2021-09-23 20:00:00,29.0,-0.3,15.0,0.0,,0.0,0.0,,1018.0,,,0
6730,1193,1,2022-09-21 19:00:00,34.0,18.1,39.0,0.0,,120.0,11.2,,1017.0,,1.0,1
6731,1193,2,2022-09-22 19:00:00,34.7,13.5,28.0,0.0,,10.0,11.2,,1016.0,,1.0,1
6732,1193,3,2022-09-23 19:00:00,33.6,17.3,38.0,0.0,,180.0,5.4,,1017.0,,1.0,1
6733,1193,4,2022-09-24 19:00:00,34.6,12.8,27.0,0.0,,200.0,11.2,,1017.0,,1.0,1
6734,1193,5,2022-09-25 19:00:00,34.3,12.6,27.0,0.0,,310.0,13.0,,1015.0,,1.0,1
6735,1193,6,2022-09-26 19:00:00,29.0,7.0,25.0,0.0,,80.0,9.4,,1019.0,,1.0,1
6736,1193,7,2022-09-27 19:00:00,28.9,2.9,19.0,0.0,,90.0,14.8,,1021.0,,1.0,1
6737,1193,1,2021-09-21 19:00:00,32.7,21.5,52.0,0.1,,350.0,7.6,,1018.0,,,0
6738,1193,2,2021-09-22 19:00:00,26.0,5.0,26.0,0.0,,10.0,16.6,,1024.0,,,0
6739,1193,3,2021-09-23 19:00:00,27.0,4.7,24.0,0.0,,280.0,6.0,,1020.0,,,0
6740,1193,4,2021-09-24 19:00:00,27.1,9.9,34.0,0.0,,270.0,5.4,,1019.0,,,0
6741,1193,5,2021-09-25 19:00:00,28.5,12.4,37.0,0.0,,0.0,0.0,,1021.0,,,0
6742,1193,6,2021-09-26 19:00:00,29.6,11.6,33.0,0.0,,90.0,13.0,,1019.0,,,0
6743,1193,7,2021-09-27 19:00:00,28.0,17.5,53.0,0.0,,180.0,7.6,,1017.0,,,0
6744,1195,1,2021-03-23 17:00:00,13.9,11.1,83.0,0.0,,160.0,35.3,,1004.0,,,1
6745,1195,2,2021-03-24 17:00:00,15.6,5.5,51.0,0.0,,240.0,18.4,,1011.5,,,1
6746,1195,3,2021-03-25 17:00:00,11.1,9.4,89.0,0.2,,0.0,0.0,,1007.0,,,1
6747,1195,4,2021-03-26 17:00:00,13.3,6.6,64.0,0.0,,0.0,0.0,,1018.9,,,1
6748,1195,5,2021-03-27 17:00:00,21.1,12.2,57.0,0.0,,203.0,9.7,,1013.1,,,1
6749,1195,6,2021-03-28 17:00:00,11.7,-2.1,38.0,0.0,,350.0,18.4,,1024.6,,,1
6750,1195,7,2021-03-29 17:00:00,16.1,-1.0,31.0,0.0,,210.0,18.4,,1021.3,,,1
6751,1195,1,2020-03-23 17:00:00,11.7,7.2,74.0,0.0,,0.0,0.0,,1022.2,,,0
6752,1195,2,2020-03-24 17:00:00,10.0,8.9,93.0,0.0,,140.0,13.0,,1010.1,,,0
6753,1195,3,2020-03-25 17:00:00,9.4,7.2,86.0,0.0,,170.0,14.8,,1015.9,,,0
6754,1195,4,2020-03-26 17:00:00,21.1,15.0,68.0,0.0,,220.0,14.8,,1007.3,,,0
6755,1195,5,2020-03-27 17:00:00,23.3,17.7,71.0,0.0,,190.0,13.0,,1006.7,,,0
6756,1195,6,2020-03-28 17:00:00,20.0,17.8,87.0,1.3,,200.0,5.4,,1005.6,,,0
6757,1195,7,2020-03-29 17:00:00,17.2,-0.5,30.0,0.0,,280.0,24.1,,1018.5,,,0
6758,1196,1,2022-07-15 21:00:00,37.8,18.2,32.0,0.0,,80.0,18.4,,1015.3,,1.0,1
6759,1196,2,2022-07-16 21:00:00,37.2,19.6,36.0,0.0,,190.0,13.0,,1013.2,,3.0,1
6760,1196,3,2022-07-17 21:00:00,39.4,13.7,22.0,0.0,,170.0,18.4,,1011.2,,3.0,1
6761,1196,4,2022-07-18 21:00:00,41.1,15.8,23.0,0.0,,170.0,22.3,,1010.6,,1.0,1
6762,1196,5,2022-07-19 21:00:00,41.1,16.5,24.0,0.0,,170.0,25.9,,1009.2,,1.0,1
6763,1196,6,2022-07-20 21:00:00,40.6,17.9,27.0,0.0,,170.0,22.3,,1009.5,,2.0,1
6764,1196,7,2022-07-21 21:00:00,38.3,16.5,28.0,0.0,,190.0,18.4,,1011.8,,1.0,1
6765,1196,1,2021-07-15 21:00:00,33.3,22.1,52.0,0.0,,180.0,22.3,,1015.0,,,0
6766,1196,2,2021-07-16 21:00:00,32.2,21.7,54.0,0.0,,190.0,18.4,,1013.9,,,0
6767,1196,3,2021-07-17 21:00:00,32.8,20.7,49.0,0.0,,170.0,20.5,,1015.9,,,0
6768,1196,4,2021-07-18 21:00:00,33.9,22.6,52.0,0.0,,170.0,16.6,,1016.7,,,0
6769,1196,5,2021-07-19 21:00:00,30.0,23.9,70.0,0.0,,40.0,11.2,,1015.0,,,0
6770,1196,6,2021-07-20 21:00:00,32.2,20.4,50.0,0.0,,50.0,14.8,,1013.7,,,0
6771,1196,7,2021-07-21 21:00:00,27.2,21.7,72.0,1.5,,330.0,5.4,,1015.9,,,0
6772,1200,1,2022-07-30 20:00:00,34.0,23.7,55.0,0.0,,100.0,13.0,,1017.0,,3.0,1
6773,1200,2,2022-07-31 20:00:00,35.0,18.1,37.0,0.0,,130.0,15.0,,1017.0,,3.0,1
6774,1200,3,2022-08-01 20:00:00,35.0,20.1,42.0,0.0,,120.0,17.0,,1018.0,,3.0,1
6775,1200,4,2022-08-02 20:00:00,38.0,18.4,32.0,0.0,,180.0,15.0,,1014.0,,2.0,1
6776,1200,5,2022-08-03 20:00:00,37.0,17.5,32.0,0.0,,150.0,28.0,,1011.0,,3.0,1
6777,1200,6,2022-08-04 20:00:00,37.0,18.5,34.0,0.0,,140.0,9.0,,1014.0,,3.0,1
6778,1200,7,2022-08-05 20:00:00,39.0,17.7,29.0,0.0,,100.0,9.0,,1014.0,,2.0,1
6779,1200,1,2021-07-30 20:00:00,35.0,22.7,49.0,0.0,,170.0,9.0,,1018.0,,,0
6780,1200,2,2021-07-31 20:00:00,36.0,21.4,43.0,0.0,,200.0,9.0,,1017.0,,,0
6781,1200,3,2021-08-01 20:00:00,31.0,23.9,66.0,0.0,,360.0,17.0,,1016.0,,,0
6782,1200,4,2021-08-02 20:00:00,27.0,23.2,80.0,0.2,,70.0,7.0,,1016.0,,,0
6783,1200,5,2021-08-03 20:00:00,32.0,19.6,48.0,0.2,,100.0,7.0,,1016.0,,,0
6784,1200,6,2021-08-04 20:00:00,30.0,19.1,52.0,0.0,,130.0,11.0,,1018.0,,,0
6785,1200,7,2021-08-05 20:00:00,31.0,19.0,49.0,0.0,,180.0,13.0,,1018.0,,,0
6786,1202,1,2020-06-25 16:00:00,26.0,8.9,34.0,0.0,,,7.6,,1007.8,,,1
6787,1202,2,2020-06-26 16:00:00,24.0,7.2,34.0,0.0,,0.0,0.0,,1015.7,,,1
6788,1202,3,2020-06-27 16:00:00,26.0,8.9,34.0,0.0,,,9.4,,1006.8,,,1
6789,1202,4,2020-06-28 16:00:00,25.0,8.0,34.0,0.0,,270.0,13.0,,997.0,,,1
6790,1202,5,2020-06-29 16:00:00,27.0,7.9,30.0,0.0,,,7.6,,998.8,,,1
6791,1202,6,2020-06-30 16:00:00,14.0,9.0,72.0,0.0,,290.0,16.6,,1005.5,,,1
6792,1202,7,2020-07-01 16:00:00,21.0,0.2,25.0,0.0,,240.0,27.7,,1010.8,,,1
6793,1202,1,2019-06-26 16:00:00,23.9,7.9,36.0,0.0,,,5.4,,1011.4,,,0
6794,1202,2,2019-06-27 16:00:00,21.1,7.7,42.0,0.0,,140.0,13.0,,1013.6,,,0
6795,1202,3,2019-06-28 16:00:00,27.8,9.6,32.0,0.0,,240.0,9.4,,1014.1,,,0
6796,1202,4,2019-06-29 16:00:00,29.4,7.3,25.0,0.0,,270.0,18.4,,1013.0,,,0
6797,1202,5,2019-06-30 16:00:00,18.3,15.5,84.0,0.0,,40.0,22.3,,1018.5,,,0
6798,1202,6,2019-07-01 16:00:00,15.0,12.1,83.0,0.0,,360.0,5.4,,1017.1,,,0
6799,1202,7,2019-07-02 16:00:00,22.8,8.9,41.0,0.0,,30.0,11.2,,1013.0,,,0
6800,1206,1,2022-07-29 06:00:00,13.3,7.1,66.0,0.0,,130.0,11.2,,1019.0,,1.0,1
6801,1206,2,2022-07-30 06:00:00,17.2,8.3,56.0,0.0,,120.0,5.4,,1013.3,,1.0,1
6802,1206,3,2022-07-31 06:00:00,22.8,13.8,57.0,0.0,,350.0,16.6,,1012.6,,1.0,1
6803,1206,4,2022-08-01 06:00:00,19.4,11.7,61.0,0.0,,140.0,22.3,,1013.4,,1.0,1
6804,1206,5,2022-08-02 06:00:00,18.3,7.1,48.0,0.0,,0.0,0.0,,1005.7,,1.0,1
6805,1206,6,2022-08-03 06:00:00,20.6,6.2,39.0,0.0,,10.0,5.4,,1009.6,,1.0,1
6806,1206,7,2022-08-04 06:00:00,16.7,7.3,54.0,0.0,,130.0,14.8,,1010.1,,1.0,1
6807,1206,1,2021-07-29 06:00:00,17.8,11.1,65.0,0.0,,0.0,0.0,,1021.2,,,0
6808,1206,2,2021-07-30 06:00:00,15.0,11.8,81.0,0.0,,100.0,9.4,,1020.3,,,0
6809,1206,3,2021-07-31 06:00:00,21.7,9.6,46.0,0.0,,40.0,9.4,,1020.7,,,0
6810,1206,4,2021-08-01 06:00:00,16.1,5.1,48.0,0.0,,110.0,5.4,,1024.4,,,0
6811,1206,5,2021-08-02 06:00:00,17.2,3.8,41.0,0.0,,130.0,13.0,,1020.1,,,0
6812,1206,6,2021-08-03 06:00:00,15.6,3.4,44.0,0.0,,130.0,13.0,,1016.3,,,0
6813,1206,7,2021-08-04 06:00:00,23.3,10.0,43.0,0.0,,350.0,16.6,,1013.4,,,0
6814,1215,1,2022-01-24 19:00:00,13.6,4.5,54.0,0.0,,200.0,13.0,,1012.0,,,1
6815,1215,2,2022-01-25 19:00:00,12.7,2.0,48.0,0.0,,60.0,18.4,,1020.0,,,1
6816,1215,3,2022-01-26 19:00:00,6.5,-12.6,24.0,0.0,,120.0,11.2,,1027.0,,,1
6817,1215,4,2022-01-27 19:00:00,11.3,-4.0,34.0,0.0,,210.0,13.0,,1024.0,,,1
6818,1215,5,2022-01-28 19:00:00,11.8,-5.2,30.0,0.0,,330.0,25.9,,1031.0,,,1
6819,1215,6,2022-01-29 19:00:00,16.4,-5.4,22.0,0.0,,230.0,14.8,,1024.0,,,1
6820,1215,7,2022-01-30 19:00:00,17.4,-5.2,21.0,0.0,,250.0,11.2,,1019.0,,,1
6821,1215,1,2021-01-24 19:00:00,17.7,14.8,83.0,0.0,,126.0,4.3,,1012.7,,,0
6822,1215,2,2021-01-25 19:00:00,18.5,5.7,43.0,0.0,,254.0,20.2,,1005.0,,,0
6823,1215,3,2021-01-26 19:00:00,10.8,0.8,50.0,0.0,,20.0,14.8,,1014.9,,,0
6824,1215,4,2021-01-27 19:00:00,8.8,0.5,56.0,0.0,,350.0,25.9,,1027.7,,,0
6825,1215,5,2021-01-28 19:00:00,7.0,-1.4,55.0,0.0,,60.0,11.2,,1035.2,,,0
6826,1215,6,2021-01-29 19:00:00,14.1,2.7,46.0,0.0,,180.0,22.3,,1023.6,,,0
6827,1215,7,2021-01-30 19:00:00,19.6,15.5,77.0,0.2,,200.0,31.7,,1004.9,,,0
6828,1219,1,2021-03-26 12:00:00,1.7,1.1,96.0,0.0,,200.0,11.2,,1016.8,,,1
6829,1219,2,2021-03-27 12:00:00,7.8,6.1,89.0,0.0,,180.0,9.4,,1012.9,,,1
6830,1219,3,2021-03-28 12:00:00,5.6,-0.0,67.0,0.0,,300.0,22.3,,1019.3,,,1
6831,1219,4,2021-03-29 12:00:00,6.1,-1.8,57.0,0.0,,180.0,16.6,,1021.2,,,1
6832,1219,5,2021-03-30 12:00:00,11.1,2.1,54.0,0.0,,190.0,27.7,,1009.8,,,1
6833,1219,6,2021-03-31 12:00:00,2.2,-7.7,48.0,0.0,,350.0,5.4,,1025.4,,,1
6834,1219,7,2021-04-01 12:00:00,-3.3,-9.3,63.0,0.0,,340.0,11.2,,1034.3,,,1
6835,1219,1,2020-03-26 12:00:00,11.7,9.9,89.0,0.0,,160.0,24.1,,1006.2,,,0
6836,1219,2,2020-03-27 12:00:00,14.4,12.3,87.0,0.0,,120.0,24.1,,1005.1,,,0
6837,1219,3,2020-03-28 12:00:00,20.0,17.2,84.0,0.0,,180.0,14.8,,1003.1,,,0
6838,1219,4,2020-03-29 12:00:00,8.3,1.7,63.0,0.0,,250.0,33.5,,1011.8,,,0
6839,1219,5,2020-03-30 12:00:00,5.6,-1.1,62.0,0.0,,0.0,0.0,,1023.4,,,0
6840,1219,6,2020-03-31 12:00:00,8.9,1.1,58.0,0.0,,40.0,9.4,,1014.9,,,0
6841,1219,7,2020-04-01 12:00:00,3.9,1.1,82.0,0.0,,100.0,14.8,,1016.9,,,0
6842,1222,1,2022-09-30 00:00:00,23.3,6.1,33.0,0.0,,50.0,5.4,,1019.5,,1.0,1
6843,1222,2,2022-10-01 00:00:00,23.3,4.3,29.0,0.0,,70.0,7.6,,1015.7,,1.0,1
6844,1222,3,2022-10-02 00:00:00,24.4,4.2,27.0,0.0,,0.0,0.0,,1017.2,,1.0,1
6845,1222,4,2022-10-03 00:00:00,25.0,7.1,32.0,0.0,,40.0,5.4,,1020.3,,1.0,1
6846,1222,5,2022-10-04 00:00:00,26.7,7.7,30.0,0.0,,60.0,5.4,,1019.0,,1.0,1
6847,1222,6,2022-10-05 00:00:00,26.1,6.2,28.0,0.0,,40.0,5.4,,1017.5,,1.0,1
6848,1222,7,2022-10-06 00:00:00,26.1,6.7,29.0,0.0,,40.0,5.4,,1018.5,,1.0,1
